id,cve,announced,upvotes,nickname,project_name,subdomain,tag_json/0/id,tag_json/0/importance,tag_json/1/id,tag_json/1/importance,tag_json/2/id,tag_json/2/importance,tag_json/3/id,tag_json/3/importance,tag_json/4/id,tag_json/4/importance,tag_json/5/id,tag_json/5/importance,tag_json/6/id,tag_json/6/importance,tag_json/7/id,tag_json/7/importance,tag_json/8/id,tag_json/8/importance,tag_json/9/id,tag_json/9/importance,tag_json/10/id,tag_json/10/importance,tag_json/11/id,tag_json/11/importance,tag_json/12/id,tag_json/12/importance,tag_json/13/id,tag_json/13/importance,short_desc,tag_json/14/id,tag_json/14/importance,tag_json/15/id,tag_json/15/importance,tag_json/16/id,tag_json/16/importance,tag_json/17/id,tag_json/17/importance,tag_json/18/id,tag_json/18/importance,tag_json/19/id,tag_json/19/importance,tag_json/20/id,tag_json/20/importance
978,CVE-2014-3175,2014-08-27T01:55:06.057Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,CVE-2014-3176,2014-08-27T01:55:06.180Z,0,,Chromium,chromium,8,0.95,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,CVE-2014-3177,2014-08-27T01:55:06.260Z,0,,Chromium,chromium,8,0.95,146,0.45,130,0,381,0,378,0,380,0,382,0,379,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,CVE-2014-3178,2014-09-10T10:55:07.567Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,CVE-2014-3179,2014-09-10T10:55:07.643Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,CVE-2014-3187,2014-10-08T10:55:05.987Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,CVE-2014-3188,2014-10-08T10:55:06.190Z,0,,Chromium,chromium,8,0.95,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,CVE-2014-3192,2014-10-08T10:55:06.457Z,0,,Chromium,chromium,8,0.75,147,0.45,381,0,379,0,130,0,378,0,380,0,382,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,CVE-2014-3193,2014-10-08T10:55:06.503Z,0,,Chromium,chromium,8,0.75,380,0,378,0,130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,CVE-2014-3194,2014-10-08T10:55:06.550Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,CVE-2014-3195,2014-10-08T10:55:06.580Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,CVE-2014-3197,2014-10-08T10:55:06.690Z,0,,Chromium,chromium,8,0.75,130,0,378,0,380,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,CVE-2014-3198,2014-10-08T10:55:06.737Z,0,,Chromium,chromium,3,1.87951060724267,15,1,8,0.75,139,0.5,147,0.45,373,0.35,126,0.27,124,0.27,375,0.25,378,0,284,0,380,0,130,0,,,When scrolling using the arrow keys the subsystem PDFium does a check for the first visible page,,,,,,,,,,,,,,
995,CVE-2014-3199,2014-10-08T10:55:06.783Z,0,,Chromium,chromium,147,0.45,8,0.25,380,0,378,0,130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,CVE-2014-3200,2014-10-08T10:55:06.830Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,CVE-2014-7899,2014-11-19T11:59:00.090Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,CVE-2014-7900,2014-11-19T11:59:01.450Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,CVE-2014-7901,2014-11-19T11:59:02.637Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,CVE-2014-7902,2014-11-19T11:59:03.577Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,CVE-2014-7903,2014-11-19T11:59:04.653Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,CVE-2014-7904,2014-11-19T11:59:05.733Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,CVE-2014-7905,2014-11-19T11:59:06.733Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,CVE-2014-7906,2014-11-19T11:59:07.920Z,0,,Chromium,chromium,8,0.25,380,0,130,0,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,CVE-2014-7907,2014-11-19T11:59:08.937Z,0,,Chromium,chromium,8,0.75,147,0.45,380,0,378,0,130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,CVE-2014-7908,2014-11-19T11:59:09.887Z,0,,Chromium,chromium,5,2.04832890067319,45,1,139,0.5,147,0.45,374,0.35,372,0.35,124,0.27,126,0.27,375,0.25,229,0,130,0,378,0,,,,,Integer overflow for multiple media file types,,,,,,,,,,,,,,
1009,CVE-2014-7909,2014-11-19T11:59:10.747Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,CVE-2014-7910,2014-11-19T11:59:11.890Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,CVE-2014-7925,2015-01-22T22:59:06.943Z,0,,Chromium,chromium,34,1,8,0.75,147,0.45,146,0.45,146,0.45,373,0.35,130,0,382,0,381,0,380,0,378,0,286,0,,,,,Chrome tab crashes because audio nodes in the Blink WebAudio component are being destroyed/disposed by the garbage collector,,,,,,,,,,,,,,
1014,CVE-2014-7926,2015-01-22T22:59:07.943Z,0,,Chromium,chromium,25,1,8,0.75,145,0.5,147,0.45,372,0.35,374,0.35,125,0.27,127,0.27,375,0.25,9,0.15,378,0,287,0,,,,,"The Regular Expressions package has an issue with handling empty responses or
""zero-length quantifiers"" allowing remote attackers to cause a denial of service 
(memory corruption), as well as other possible unforseen impacts.
",,,,,,,,,,,,,,
1015,CVE-2014-7927,2015-01-22T22:59:08.880Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,CVE-2014-7928,2015-01-22T22:59:09.837Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,CVE-2014-7930,2015-01-22T22:59:11.977Z,0,,Chromium,chromium,4,1.97770783578485,34,1,8,0.75,140,0.5,135,0.5,139,0.5,372,0.35,374,0.35,124,0.27,126,0.27,375,0.25,380,0,130,0,289,0,"The vulnerability was in Blink, Google Chrome's browser engine, in a DOM 
implementation of a tree data structure written in C",378,0,,,,,,,,,,,,
1019,CVE-2014-7931,2015-01-22T22:59:12.943Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,CVE-2014-7933,2015-01-22T22:59:14.740Z,0,,Chromium,chromium,8,0.75,147,0.45,9,0.15,379,0,380,0,381,0,378,0,382,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,CVE-2014-7938,2015-01-22T22:59:19.333Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,CVE-2014-7940,2015-01-22T22:59:20.880Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,CVE-2014-7942,2015-01-22T22:59:22.523Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,CVE-2014-7943,2015-01-22T22:59:23.367Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,CVE-2014-7944,2015-01-22T22:59:24.257Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,CVE-2014-7945,2015-01-22T22:59:25.163Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,CVE-2014-7947,2015-01-22T22:59:26.913Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,CVE-2014-7967,2014-10-08T10:55:07.080Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,CVE-2014-9646,2015-01-27T19:59:11.933Z,0,,Chromium,chromium,147,0.45,380,0,130,0,378,0,381,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,CVE-2014-9647,2015-01-27T20:00:28.930Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,CVE-2014-9648,2015-01-27T20:01:43.627Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,CVE-2015-1205,2015-01-22T22:59:28.617Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,CVE-2015-1210,2015-02-06T11:59:08.433Z,0,,Chromium,chromium,5,2.01543089979658,12,1,8,0.95,136,0.5,147,0.45,372,0.35,375,0.25,248,0,130,0,378,0,380,0,,,,,,,"When an exception is thrown in the DOM, the exception object is
created by inheriting from the object the method is called on, even if it comes
from a different origin",,,,,,,,,,,,,,
1046,CVE-2015-1212,2015-02-06T11:59:10.403Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,CVE-2015-1213,2015-03-09T00:59:04.230Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,CVE-2015-1214,2015-03-09T00:59:05.527Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,CVE-2015-1215,2015-03-09T00:59:06.887Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,CVE-2015-1219,2015-03-09T00:59:12.123Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,CVE-2015-1222,2015-01-21T00:00:00.000Z,0,,Chromium,chromium,34,1,8,0.75,145,0.5,139,0.5,147,0.45,373,0.35,124,0.27,126,0.27,375,0.25,130,0,380,0,378,0,300,0,,,"A use after free vulnerability was present, as there was no check against null or other unexpected input, causing the program to
delete space in memory, and then try to delete the same space again",,,,,,,,,,,,,,
1057,CVE-2015-1223,2015-03-09T00:59:17.043Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,CVE-2015-1225,2015-03-09T00:59:18.793Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,CVE-2015-1226,2015-03-09T00:59:19.637Z,0,,Chromium,chromium,8,0.25,130,0,378,0,381,0,380,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,CVE-2015-1229,2015-03-09T00:59:22.090Z,0,,Chromium,chromium,139,0.5,146,0.45,374,0.35,372,0.35,127,0.27,124,0.27,8,0.25,381,0,382,0,380,0,130,0,378,0,,,,,Cookie-injection attacks via crafted response could occur when a 407 error was raised,,,,,,,,,,,,,,
1064,CVE-2015-1230,2015-03-09T00:59:22.903Z,0,,Chromium,chromium,147,0.45,378,0,380,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,CVE-2015-1231,2015-03-09T00:59:23.763Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,CVE-2015-1232,2015-03-09T00:59:27.280Z,0,,Chromium,chromium,8,0.75,378,0,380,0,130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,CVE-2015-1233,2015-04-01T21:59:00.067Z,0,,Chromium,chromium,8,0.95,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,CVE-2015-1235,2015-04-19T10:59:00.073Z,0,,Chromium,chromium,8,0.75,378,0,380,0,130,0,382,0,381,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,CVE-2015-1236,2015-04-19T10:59:01.493Z,0,,Chromium,chromium,1,1.60015808137749,42,1,8,0.75,10,0.72,10,0.72,139,0.5,135,0.5,142,0.5,146,0.45,146,0.45,374,0.35,372,0.35,126,0.27,125,0.27,"The process function in the Web Audio API function is allowing attackers to access sensitive audio sample values through an offline
website containing an offline media element 
",375,0.25,380,0,378,0,130,0,235,0,,,,
1071,CVE-2015-1237,2015-04-19T10:59:02.477Z,0,,Chromium,chromium,5,2.04146389267665,34,1,8,0.75,136,0.5,139,0.5,374,0.35,372,0.35,125,0.27,127,0.27,375,0.25,381,0,379,0,378,0,169,0,"Google Chrome was susceptible to a use-after-free vulnerability, where a 
pointer is used after it has been freed",130,0,382,0,380,0,,,,,,,,
1072,CVE-2015-1238,2015-04-19T10:59:03.853Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,CVE-2015-1240,2015-04-19T10:59:04.837Z,0,,Chromium,chromium,20,1,139,0.5,146,0.45,147,0.45,374,0.35,372,0.35,127,0.27,125,0.27,8,0.25,379,0,382,0,381,0,130,0,378,0,"There was a vulnerability which allowed remote attackers to cause a denial of
service (out-of-bounds read) via a crafted WebGL program that triggers a state
inconsistency",133,0,380,0,303,0,,,,,,,,
1074,CVE-2015-1241,2014-09-28T09:09:05.773Z,0,,Chromium,chromium,3,1.90214498345309,135,0.5,372,0.35,127,0.27,125,0.27,8,0.25,375,0.25,130,0,379,0,381,0,378,0,380,0,304,0,132,0,"On mobile, click events were able to fire outside of the scope that they were created in",382,0,,,,,,,,,,,,
1075,CVE-2015-1242,2015-04-19T10:59:06.757Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,CVE-2015-1243,2015-05-01T10:59:05.043Z,0,,Chromium,chromium,6,2.15205452439992,34,1,8,0.75,135,0.5,147,0.45,374,0.35,372,0.35,127,0.27,125,0.27,375,0.25,289,0,130,0,380,0,378,0,"When Google first wrote it's DOM implementation the ""use-after-free""
vulnerability was intoduced",,,,,,,,,,,,,,
1077,CVE-2015-1244,2015-04-19T10:59:07.757Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,CVE-2015-1245,2015-04-19T10:59:08.617Z,0,,Chromium,chromium,147,0.45,8,0.25,130,0,378,0,380,0,202,0,,,,,,,,,,,,,,,,,"Use-after-free vulnerability in the OpenPDFInReaderView::Update function in 
browser/ui/views/location_bar/open_pdf_in_reader_view.cc in Google Chrome 
before 41.0.2272.76 might allow user-assisted remote attackers to cause a 
denial of service (heap memory corruption) or possibly have unspecified other 
impact by triggering interaction with a PDFium ""Open PDF in Reader"" button that 
has an invalid tab association",,,,,,,,,,,,,,
1079,CVE-2015-1246,2015-04-19T10:59:09.727Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,CVE-2015-1247,2015-04-19T10:59:10.537Z,0,,Chromium,chromium,6,2.09103771380658,139,0.5,146,0.45,128,0.27,125,0.27,127,0.27,375,0.25,8,0.25,382,0,379,0,378,0,381,0,380,0,130,0,Chrome allowed a file to be in the URL descriptor OpenSearch XML document.,305,0,,,,,,,,,,,,
1081,CVE-2015-1248,2015-04-19T10:59:11.443Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,CVE-2015-1249,2015-04-19T10:59:12.240Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,CVE-2015-1250,2015-05-01T10:59:05.983Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,CVE-2015-1251,2015-05-20T10:59:03.260Z,0,,Chromium,chromium,3,1.89441799475955,34,1,146,0.45,372,0.35,374,0.35,125,0.27,127,0.27,375,0.25,209,0,380,0,378,0,130,0,,,,,"A Use-after-free vulnerability in the Speech subsystem allows remote attackers 
to execute arbitrary code via a crafted document",,,,,,,,,,,,,,
1087,CVE-2015-1254,2015-05-20T10:59:06.650Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,CVE-2015-1255,2015-04-02T04:00:00.000Z,0,,Chromium,chromium,6,2.10092549209715,34,1,8,0.75,373,0.35,127,0.27,125,0.27,375,0.25,308,0,130,0,380,0,381,0,378,0,,,,,"In Chromium, Blink, a rendering engine, is used with almost a one to one 
relationship with each browser tab instance",,,,,,,,,,,,,,
1090,CVE-2015-1257,2015-05-19T15:49:00.000Z,0,,Chromium,chromium,6,2.17309693219327,15,1,8,0.75,139,0.5,135,0.5,146,0.45,147,0.45,374,0.35,372,0.35,124,0.27,127,0.27,375,0.25,378,0,130,0,The graphics module used by the Chromium engine contained a bug in the FEColorMatrix.cpp file that was caused by the lack of a check for the amount of values in a matrix passed to the createColorFilter method,380,0,252,0,,,,,,,,,,
1092,CVE-2015-1259,2015-05-20T10:59:11.713Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,CVE-2015-1261,2015-05-20T10:59:13.400Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,CVE-2015-1263,2015-05-20T10:59:15.307Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,CVE-2015-1264,2015-05-20T10:59:16.213Z,0,,Chromium,chromium,8,0.25,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,CVE-2015-1265,2015-05-20T10:59:17.197Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,CVE-2015-1267,2015-06-26T14:59:01.907Z,0,,Chromium,chromium,4,1.93497808886331,62,1,138,0.5,139,0.5,147,0.45,146,0.45,373,0.35,374,0.35,127,0.27,125,0.27,375,0.25,380,0,130,0,248,0,"Scripts can pass any objects to the API as the chief context, meaning cross-origin scripting is possible",378,0,,,,,,,,,,,,
1103,CVE-2015-1270,2015-07-23T00:59:00.070Z,0,,Chromium,chromium,20,1,139,0.5,373,0.35,126,0.27,124,0.27,8,0.25,378,0,157,0,,,,,,,,,,,,,"The function ucnv_io_getConverterName in the file ucnv_io.cpp doesn't parse
strings beginning with ""x-"" correctly, leading to potential DOS attacks.
",,,,,,,,,,,,,,
1104,CVE-2015-1271,2015-07-23T00:59:01.117Z,0,,Chromium,chromium,2,1.79573884230671,49,1,8,0.75,146,0.45,372,0.35,374,0.35,126,0.27,124,0.27,375,0.25,130,0,378,0,133,0,380,0,284,0,PDFium's out of memory conditions are not properly handled,,,,,,,,,,,,,,
1106,CVE-2015-1273,2015-07-23T00:59:03.117Z,0,,Chromium,chromium,49,1,8,0.75,139,0.5,147,0.45,374,0.35,372,0.35,127,0.27,125,0.27,375,0.25,9,0.15,9,0.15,382,0,379,0,380,0,"This vulnerability is caused by incorrect data on an image file, which creates a heap-buffer overflow",381,0,378,0,312,0,,,,,,,,
1108,CVE-2015-1275,2015-07-23T00:59:05.100Z,0,,Chromium,chromium,8,0.75,146,0.45,380,0,132,0,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,CVE-2015-1276,2015-07-23T00:59:05.977Z,0,,Chromium,chromium,4,2.00583541006662,8,0.75,142,0.5,135,0.5,372,0.35,127,0.27,375,0.25,130,0,380,0,378,0,314,0,,,,,,,Use-after-free vulnerability in the IndexedDB implementation in Google Chrome allowed remote attackers to cause a denial of service or possibly have unspecified other impact by leveraging an abort action before a certain write operation.,,,,,,,,,,,,,,
1110,CVE-2015-1277,2015-07-23T00:59:06.850Z,0,,Chromium,chromium,374,0.35,373,0.35,127,0.27,125,0.27,378,0,,,,,,,,,,,,,,,,,,,"Remote attackers can cause a denial of service, because some data aren't
checked for validity",,,,,,,,,,,,,,
1111,CVE-2015-1278,2015-07-23T00:59:07.867Z,0,,Chromium,chromium,8,0.25,382,0,378,0,130,0,380,0,379,0,381,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,CVE-2015-1280,2015-07-23T00:59:09.803Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,CVE-2015-1282,2015-07-22T00:00:00.000Z,0,,Chromium,chromium,55,1,8,0.75,139,0.5,138,0.5,136,0.5,135,0.5,144,0.5,372,0.35,374,0.35,125,0.27,127,0.27,375,0.25,281,0,378,0,"In Chromium, PDF's are handled by an open sourced library called PDFium",,,,,,,,,,,,,,
1116,CVE-2015-1283,2015-07-23T00:59:12.680Z,0,,Chromium,chromium,146,0.45,8,0.25,378,0,129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,CVE-2015-1285,2015-07-23T00:59:14.507Z,0,,Chromium,chromium,4,2.00586228646859,84,1,8,0.75,374,0.35,372,0.35,127,0.27,125,0.27,128,0.27,375,0.25,378,0,130,0,380,0,248,0,,,"By brute forcing XSS injections, secret values contained in scripts on a site can be guessed",,,,,,,,,,,,,,
1119,CVE-2015-1286,2015-07-23T00:59:15.553Z,0,,Chromium,chromium,8,0.75,146,0.45,147,0.45,147,0.45,380,0,131,0,130,0,381,0,378,0,379,0,,,,,,,,,,,,,,,,,,,,,,,
1121,CVE-2015-1288,2015-07-23T00:59:17.350Z,0,,Chromium,chromium,147,0.45,8,0.25,380,0,130,0,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,CVE-2015-1289,2015-07-23T00:59:18.210Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,CVE-2015-1291,2015-09-03T22:59:00.093Z,0,,Chromium,chromium,8,0.75,378,0,380,0,130,0,382,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,CVE-2015-1292,2015-09-03T00:00:00.000Z,0,,Chromium,chromium,5,2.0601513787857,12,1,8,0.75,136,0.5,135,0.5,140,0.5,147,0.45,373,0.35,125,0.27,126,0.27,375,0.25,154,0,378,0,380,0,"Blink, the rendering engine of Google Chrome since 2013, had a defect where an internal navigation function had no verification on the origin of a request.
This allowed a malicious attacker to perform arbitary cross site scripting if they were able to call this function.",130,0,381,0,,,,,,,,,,
1126,CVE-2015-1294,2015-09-03T22:59:04.577Z,0,,Chromium,chromium,8,0.75,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,CVE-2015-1297,2015-09-03T00:00:00.000Z,0,,Chromium,chromium,8,0.75,136,0.5,146,0.45,125,0.27,127,0.27,131,0,378,0,130,0,,,,,,,,,,,,,"The WebRequest API did not properly consider a request's source before
accepting the request",,,,,,,,,,,,,,
1130,CVE-2015-1298,2015-09-03T22:59:09.030Z,0,,Chromium,chromium,8,0.75,130,0,380,0,378,0,131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,CVE-2015-1300,2015-09-03T22:59:11.127Z,0,,Chromium,chromium,80,1,136,0.5,372,0.35,374,0.35,127,0.27,125,0.27,8,0.25,378,0,248,0,130,0,381,0,380,0,379,0,382,0,"A bug in Blink, Chrome's rendering engine, allowed malicious actors to read cross domain URLs from a browser after a redirect through an iFrame",,,,,,,,,,,,,,
1133,CVE-2015-1301,2015-09-03T22:59:12.517Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,CVE-2015-1302,2015-11-11T11:59:00.103Z,0,,Chromium,chromium,12,1,8,0.75,145,0.5,146,0.45,372,0.35,374,0.35,127,0.27,125,0.27,378,0,281,0,380,0,130,0,382,0,381,0,"A vulnerability existed in Google Chrome where a web page could read PDF
content from any other web page",131,0,,,,,,,,,,,,
1135,CVE-2015-1303,2015-10-12T01:59:15.113Z,0,,Chromium,chromium,380,0,378,0,130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,CVE-2015-1304,2015-10-12T01:59:17.003Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,CVE-2015-1346,2015-01-22T22:59:29.520Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,CVE-2015-1359,2015-01-27T20:04:12.900Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,CVE-2015-1360,2015-01-27T20:04:14.527Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,CVE-2015-2238,2015-03-09T00:59:28.810Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,CVE-2015-2239,2015-03-09T00:59:29.793Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,CVE-2015-2808,2015-04-01T02:00:35.097Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,CVE-2015-3333,2015-04-19T10:59:13.287Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,CVE-2015-3335,2015-04-19T10:59:15.083Z,0,,Chromium,chromium,146,0.45,378,0,381,0,130,0,380,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,CVE-2015-3910,2015-05-20T10:59:19.933Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,CVE-2015-4000,2015-05-21T00:59:00.087Z,0,,Chromium,chromium,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
